# tileset id image w h tiles(per-icon class: c=Sand/Clear g=Dune/Rough/Transition r=Concrete/Road k=Rock/Cliff T=Spice/SpiceSand w=Water) frames(comma list of tile indices into the R8 tileset, row-major over w*h)
arrakis 0 BLOXBASE 1 1 T 0,8,9,48,49,50,51,52,68,69,70,71,72
arrakis 113 BLOXBASE 4 2 gkgggggg 711,712,713,714,731,732,733,734
arrakis 114 BLOXBASE 2 2 gggg 709,710,729,730
arrakis 115 BLOXBASE 1 1 g 708
arrakis 116 BLOXBASE 1 1 g 728
arrakis 117 BLOXBASE 2 2 gcgg 706,707,726,727
arrakis 118 BLOXBASE 3 2 gggggg 700,701,702,720,721,722
arrakis 119 BLOXBASE 2 2 gggg 703,704,723,724
arrakis 120 BLOXBASE 1 2 gg 705,725
arrakis 121 BLOXBASE 2 1 gg 746,747
arrakis 122 BLOXBASE 2 1 gg 744,745
arrakis 123 BLOXBASE 1 1 g 743
arrakis 124 BLOXBASE 1 1 g 742
arrakis 125 BLOXBASE 2 1 gg 740,741
arrakis 176 BLOXBASE 3 3 kkkkgkkgk 600,601,602,620,621,622,640,641,642
arrakis 177 BLOXBASE 2 2 kkkk 603,604,623,624
arrakis 178 BLOXBASE 2 2 kkkk 605,606,625,626
arrakis 179 BLOXBASE 2 2 kkkk 564,565,584,585
arrakis 180 BLOXBASE 2 2 kkkk 566,567,586,587
arrakis 181 BLOXBASE 2 2 kkgg 562,563,582,583
arrakis 182 BLOXBASE 2 2 kkgg 560,561,580,581
arrakis 183 BLOXBASE 2 2 kkkk 607,608,627,628
arrakis 184 BLOXBASE 2 2 kggg 609,610,629,630
arrakis 185 BLOXBASE 2 2 kgkg 568,569,588,589
arrakis 186 BLOXBASE 2 2 kkgk 570,571,590,591
arrakis 187 BLOXBASE 2 2 kkgg 529,530,549,550
arrakis 188 BLOXBASE 2 2 kkgg 527,528,547,548
arrakis 189 BLOXBASE 2 2 kkgg 525,526,545,546
arrakis 190 BLOXBASE 2 2 kkgg 523,524,543,544
arrakis 191 BLOXBASE 3 2 ckgkkg 520,521,522,540,541,542
arrakis 192 BLOXBASE 3 2 kkkckk 480,481,482,500,501,502
arrakis 193 BLOXBASE 2 2 kgkg 440,441,460,461
arrakis 194 BLOXBASE 2 3 kkkkkk 402,403,422,423,442,443
arrakis 195 BLOXBASE 2 2 kkkk 400,401,420,421
arrakis 196 BLOXBASE 2 2 kkkk 408,409,428,429
arrakis 197 BLOXBASE 2 3 kkkkkk 410,411,430,431,450,451
arrakis 198 BLOXBASE 2 2 kgkk 412,413,432,433
arrakis 199 BLOXBASE 2 1 kk 452,453
arrakis 200 BLOXBASE 2 3 kckkgg 454,455,474,475,494,495
arrakis 201 BLOXBASE 2 2 kkkk 489,490,509,510
arrakis 202 BLOXBASE 2 2 kgkg 448,449,468,469
arrakis 203 BLOXBASE 2 2 kkkk 487,488,507,508
arrakis 204 BLOXBASE 2 2 kkkk 446,447,466,467
arrakis 205 BLOXBASE 2 2 kgkg 444,445,464,465
arrakis 206 BLOXBASE 2 3 gkkkgg 456,457,476,477,496,497
arrakis 207 BLOXBASE 2 2 kkgc 498,499,518,519
arrakis 208 BLOXBASE 2 2 kkcg 458,459,478,479
arrakis 209 BLOXBASE 2 2 kkkk 418,419,438,439
arrakis 210 BLOXBASE 2 2 kckk 378,379,398,399
arrakis 211 BLOXBASE 2 2 kkkk 416,417,436,437
arrakis 212 BLOXBASE 2 2 ckkk 376,377,396,397
arrakis 213 BLOXBASE 2 2 kkkk 414,415,434,435
arrakis 214 BLOXBASE 2 3 gggggg 354,355,374,375,394,395
arrakis 215 BLOXBASE 1 1 c 356
arrakis 216 BLOXBASE 2 3 cckkkk 347,348,367,368,387,388
arrakis 217 BLOXBASE 1 1 g 386
arrakis 218 BLOXBASE 2 2 kkkk 345,346,365,366
arrakis 219 BLOXBASE 2 2 ccgk 343,344,363,364
arrakis 220 BLOXBASE 3 2 gkkcgg 340,341,342,360,361,362
arrakis 221 BLOXBASE 3 1 kgc 380,381,382
arrakis 222 BLOXBASE 2 2 kggg 483,484,503,504
arrakis 223 BLOXBASE 2 2 kkkk 485,486,505,506
arrakis 224 BLOXBASE 2 2 gggg 83,84,103,104
arrakis 225 BLOXBASE 1 1 g 28
arrakis 229 BLOXBASE 2 2 gcgg 26,27,46,47
arrakis 230 BLOXBASE 2 1 gg 65,66
arrakis 231 BLOXBASE 2 1 gg 63,64
arrakis 232 BLOXBASE 2 2 gggc 22,23,42,43
arrakis 233 BLOXBASE 1 1 g 60
arrakis 234 BLOXBASE 1 1 g 61
arrakis 235 BLOXBASE 1 1 g 62
arrakis 236 BLOXBASE 1 1 g 82
arrakis 237 BLOXBASE 1 1 g 102
arrakis 238 BLOXBASE 1 1 g 101
arrakis 239 BLOXBASE 1 1 g 100
arrakis 240 BLOXBASE 1 1 g 80
arrakis 241 BLOXBASE 1 1 g 81
arrakis 242 BLOXBASE 1 1 g 21
arrakis 243 BLOXBASE 1 1 g 41
arrakis 244 BLOXBASE 1 1 g 40
arrakis 245 BLOXBASE 1 1 g 20
arrakis 246 BLOXBASE 2 2 ggcg 24,25,44,45
arrakis 247 BLOXBASE 2 2 cccc 352,353,372,373
arrakis 248 BLOXBASE 2 1 kg 392,393
arrakis 249 BLOXBASE 1 1 g 390
arrakis 250 BLOXBASE 1 1 k 389
arrakis 251 BLOXBASE 2 2 gkgg 349,350,369,370
arrakis 252 BLOXBASE 2 2 kkgg 254,255,274,275
arrakis 253 BLOXBASE 2 2 kkkk 514,515,534,535
arrakis 254 BLOXBASE 2 2 kkkk 516,517,536,537
arrakis 255 BLOXBASE 2 2 kkkk 404,405,424,425
arrakis 256 BLOXBASE 2 2 kkkk 406,407,426,427
arrakis 258 BLOXBASE 1 2 kk 676,696
arrakis 259 BLOXBASE 1 1 g 303
arrakis 260 BLOXBASE 1 1 g 304
arrakis 261 BLOXBASE 1 1 g 324
arrakis 262 BLOXBASE 1 1 g 323
arrakis 263 BLOXBASE 3 2 kkkkkc 511,512,513,531,532,533
arrakis 264 BLOXBASE 3 2 kkckkk 471,472,473,491,492,493
arrakis 266 BLOXBASE 1 1 k 306,307,552,553,554,555,556,572,573,574,575,576,592,593,594,595,596
arrakis 269 BLOXBASE 2 1 gg 326,327
arrakis 271 BLOXBAT 1 1 g 1
arrakis 272 BLOXBAT 1 1 k 2
arrakis 273 BLOXBAT 1 1 g 3
arrakis 274 BLOXBAT 1 1 g 4
arrakis 275 BLOXBAT 1 1 g 5
arrakis 276 BLOXBAT 1 1 k 6
arrakis 277 BLOXBAT 1 1 k 322
arrakis 278 BLOXBAT 1 1 g 165
arrakis 279 BLOXBAT 1 1 g 164
arrakis 280 BLOXBAT 1 1 k 184
arrakis 281 BLOXBAT 1 1 g 305
arrakis 282 BLOXBAT 1 1 g 325
arrakis 283 BLOXBAT 2 2 gggg 289,290,309,310
arrakis 284 BLOXBAT 1 1 c 316
arrakis 285 BLOXBAT 1 1 c 297
arrakis 286 BLOXBAT 2 2 cccc 338,339,358,359
arrakis 287 BLOXBAT 2 3 gggggg 340,341,360,361,380,381
arrakis 288 BLOXBAT 2 3 gggggg 342,343,362,363,382,383
arrakis 289 BLOXBAT 2 3 gggggg 344,345,364,365,384,385
arrakis 290 BLOXBAT 2 3 gcgggg 349,350,369,370,389,390
arrakis 291 BLOXBAT 1 2 cc 351,371
arrakis 292 BLOXBAT 1 1 c 391
arrakis 293 BLOXBAT 1 1 c 392
arrakis 294 BLOXBAT 1 1 c 393
arrakis 295 BLOXBAT 1 2 cc 352,372
arrakis 296 BLOXBAT 1 1 c 353
arrakis 297 BLOXBAT 1 1 c 354
arrakis 298 BLOXBAT 1 1 c 374
arrakis 299 BLOXBAT 1 1 c 373
arrakis 300 BLOXBAT 2 2 cccc 394,395,414,415
arrakis 301 BLOXBAT 2 1 gg 434,435
arrakis 302 BLOXBAT 1 2 gg 355,375
arrakis 303 BLOXBAT 2 1 gg 356,357
arrakis 304 BLOXBAT 2 1 kk 462,463
arrakis 305 BLOXBAT 1 1 k 551
arrakis 306 BLOXBAT 2 2 gkgg 607,608,627,628
arrakis 307 BLOXBAT 2 2 kkck 609,610,629,630
arrakis 308 BLOXBAT 2 2 kkkk 652,653,672,673
arrakis 309 BLOXBAT 3 2 ckkkkk 713,714,715,733,734,735
arrakis 310 BLOXBAT 4 2 kkkcgkgg 709,710,711,712,729,730,731,732
arrakis 311 BLOXBAT 2 2 cccc 661,662,681,682
arrakis 312 BLOXBAT 1 1 c 683
arrakis 313 BLOXBAT 1 1 k 684
arrakis 314 BLOXBAT 1 1 c 703
arrakis 315 BLOXBAT 1 1 c 723
arrakis 316 BLOXBAT 1 1 c 722
arrakis 317 BLOXBAT 1 1 c 721
arrakis 318 BLOXBAT 1 1 c 720
arrakis 319 BLOXBAT 1 1 c 700
arrakis 320 BLOXBAT 2 1 cc 701,702
arrakis 321 BLOXBAT 1 1 c 741
arrakis 322 BLOXBAT 1 1 c 742
arrakis 323 BLOXBAT 1 1 c 743
arrakis 324 BLOXBAT 1 1 c 744
arrakis 325 BLOXBAT 2 1 kk 745,746
arrakis 326 BLOXBAT 1 1 c 747
arrakis 327 BLOXBAT 1 1 c 728
arrakis 328 BLOXBAT 1 1 c 708
arrakis 329 BLOXBAT 2 2 kkkk 716,717,736,737
arrakis 330 BLOXBAT 2 2 gggg 538,539,558,559
arrakis 331 BLOXBAT 2 2 gggg 578,579,598,599
arrakis 332 BLOXBAT 2 3 gggggg 718,719,738,739,758,759
arrakis 333 BLOXBAT 2 2 kkkk 704,705,724,725
arrakis 334 BLOXBAT 2 2 kkkk 706,707,726,727
arrakis 335 BLOXBAT 1 2 cc 660,680
arrakis 336 BLOXBAT 1 1 c 388
arrakis 337 BLOXBAT 3 2 gggggg 346,347,348,366,367,368
arrakis 338 BLOXBAT 2 1 gg 386,387
arrakis 339 BLOXBGBS 2 2 gggg 164,165,184,185
arrakis 340 BLOXBGBS 2 2 cccc 289,290,309,310
arrakis 341 BLOXBGBS 2 2 gggg 338,339,358,359
arrakis 342 BLOXBGBS 6 3 kkkkkkkggggkkkkkkk 349,350,351,352,353,354,369,370,371,372,373,374,389,390,391,392,393,394
arrakis 343 BLOXBGBS 3 3 gggkgkkgk 340,341,342,360,361,362,380,381,382
arrakis 344 BLOXBGBS 2 2 kkkk 363,364,383,384
arrakis 345 BLOXBGBS 2 1 kk 343,344
arrakis 346 BLOXBGBS 2 1 kk 345,346
arrakis 347 BLOXBGBS 4 2 kkkkkkkk 365,366,367,368,385,386,387,388
arrakis 348 BLOXBGBS 2 2 gkgg 414,415,434,435
arrakis 349 BLOXBGBS 3 2 cccccc 607,608,609,627,628,629
arrakis 350 BLOXBGBS 1 1 c 610
arrakis 351 BLOXBGBS 2 2 gggg 652,653,672,673
arrakis 352 BLOXBGBS 1 1 c 700
arrakis 353 BLOXBGBS 1 1 c 720
arrakis 354 BLOXBGBS 3 3 ggggggggg 701,702,703,721,722,723,741,742,743
arrakis 355 BLOXBGBS 2 2 gggg 724,725,744,745
arrakis 356 BLOXBGBS 2 2 gggg 726,727,746,747
arrakis 357 BLOXBGBS 2 1 gg 734,735
arrakis 358 BLOXBGBS 2 2 gggg 716,717,736,737
arrakis 359 BLOXBGBS 2 2 gcgg 718,719,738,739
arrakis 360 BLOXBGBS 2 1 gg 758,759
arrakis 363 BLOXICE 1 2 kk 97,117
arrakis 364 BLOXICE 2 2 kkkk 164,165,184,185
arrakis 365 BLOXICE 2 1 cc 289,290
arrakis 366 BLOXICE 4 4 kkkckkkkkkkkckkc 309,310,311,312,355,356,357,358,1,2,3,4,5,6,7,8
arrakis 367 BLOXICE 1 1 c 322
arrakis 368 BLOXICE 1 1 g 325
arrakis 369 BLOXICE 1 1 c 305
arrakis 370 BLOXICE 1 1 c 297
arrakis 371 BLOXICE 1 4 kccc 375,395,415,435
arrakis 372 BLOXICE 1 2 cc 414,434
arrakis 373 BLOXICE 6 3 cccccccccccccccccc 340,341,342,343,344,345,360,361,362,363,364,365,380,381,382,383,384,385
arrakis 374 BLOXICE 3 2 cccccc 366,367,368,386,387,388
arrakis 375 BLOXICE 1 1 c 346
arrakis 376 BLOXICE 4 3 k??kkkkkkkkc 349,350,351,352,369,370,371,372,389,390,391,392
arrakis 378 BLOXICE 2 3 gggggg 353,354,373,374,393,394
arrakis 379 BLOXICE 1 1 k 462
arrakis 380 BLOXICE 1 1 g 463
arrakis 381 BLOXICE 1 1 c 551
arrakis 383 BLOXICE 1 2 kk 539,559
arrakis 384 BLOXICE 2 3 ggggcc 557,558,577,578,597,598
arrakis 385 BLOXICE 2 2 gggg 607,608,627,628
arrakis 386 BLOXICE 2 2 gcgg 609,610,629,630
arrakis 387 BLOXICE 2 3 ?k?k?k 700,701,720,721,740,741
arrakis 388 BLOXICE 2 2 kkkk 702,703,722,723
arrakis 389 BLOXICE 1 1 k 742
arrakis 390 BLOXICE 1 1 c 743
arrakis 391 BLOXICE 1 1 c 744
arrakis 392 BLOXICE 1 1 c 745
arrakis 393 BLOXICE 2 2 kkkk 704,705,724,725
arrakis 394 BLOXICE 2 3 k?k?kk 706,707,726,727,746,747
arrakis 395 BLOXICE 2 2 kkkk 708,709,728,729
arrakis 396 BLOXICE 2 2 ???? 710,711,730,731
arrakis 397 BLOXICE 2 2 ?k?k 712,713,732,733
arrakis 398 BLOXICE 2 2 ??k? 714,715,734,735
arrakis 399 BLOXICE 2 1 cc 716,717
arrakis 400 BLOXICE 2 1 cc 736,737
arrakis 401 BLOXICE 2 3 gggggg 718,719,738,739,758,759
arrakis 402 BLOXICE 3 1 gcg 660,661,662
arrakis 403 BLOXICE 2 1 gg 680,681
arrakis 404 BLOXICE 2 1 gg 682,683
arrakis 405 BLOXICE 2 1 gg 684,685
arrakis 406 BLOXICE 2 1 gg 652,653
arrakis 407 BLOXICE 2 1 gg 672,673
arrakis 408 BLOXTREE 1 1 g 6
arrakis 409 BLOXTREE 1 1 g 7
arrakis 410 BLOXTREE 1 1 k 67
arrakis 411 BLOXTREE 1 2 kk 97,117
arrakis 412 BLOXTREE 2 2 kkkg 340,341,360,361
arrakis 413 BLOXTREE 3 2 kkkgkk 342,343,344,362,363,364
arrakis 414 BLOXTREE 5 1 kkkkk 1,2,3,4,5
arrakis 415 BLOXTREE 1 2 cc 305,325
arrakis 416 BLOXTREE 2 2 cccc 289,290,309,310
arrakis 417 BLOXTREE 2 1 gg 311,312
arrakis 418 BLOXTREE 1 1 k 316
arrakis 419 BLOXTREE 1 1 k 297
arrakis 420 BLOXTREE 1 1 k 319
arrakis 421 BLOXTREE 2 2 kkkk 338,339,358,359
arrakis 422 BLOXTREE 2 2 kkkk 374,375,394,395
arrakis 423 BLOXTREE 2 2 kkkk 414,415,434,435
arrakis 424 BLOXTREE 6 1 kkkkkk 349,350,351,352,353,354
arrakis 425 BLOXTREE 3 1 kkk 355,356,357
arrakis 426 BLOXTREE 2 1 kk 462,463
arrakis 427 BLOXTREE 2 2 kkkk 538,539,558,559
arrakis 428 BLOXTREE 2 2 gggg 578,579,598,599
arrakis 429 BLOXTREE 3 3 ggggggggg 700,701,702,720,721,722,740,741,742
arrakis 430 BLOXTREE 1 1 g 747
arrakis 431 BLOXTREE 2 2 gggg 707,708,727,728
arrakis 432 BLOXTREE 1 1 c 709
arrakis 433 BLOXTREE 1 1 k 729
arrakis 434 BLOXTREE 2 1 gg 730,731
arrakis 435 BLOXTREE 3 1 kgk 710,711,712
arrakis 436 BLOXTREE 2 3 gggggg 718,719,738,739,758,759
arrakis 437 BLOXTREE 1 1 k 732
arrakis 438 BLOXTREE 2 2 kkkk 713,714,733,734
arrakis 439 BLOXTREE 3 2 kkkkkk 715,716,717,735,736,737
arrakis 440 BLOXTREE 2 2 kkkk 652,653,672,673
arrakis 441 BLOXTREE 1 1 k 610
arrakis 442 BLOXTREE 1 1 k 630
arrakis 443 BLOXTREE 3 2 kgkkkg 607,608,609,627,628,629
arrakis 444 BLOXTREE 1 1 k 551
arrakis 445 BLOXWAST 6 3 TccccccccgcccccgTT 700,701,702,703,704,705,720,721,722,723,724,725,740,741,742,743,744,745
arrakis 446 BLOXWAST 3 1 ggg 683,684,685
arrakis 447 BLOXWAST 2 1 cg 746,747
arrakis 448 BLOXWAST 2 2 gggg 708,709,728,729
arrakis 449 BLOXWAST 2 1 cg 710,711
arrakis 450 BLOXWAST 2 1 cc 730,731
arrakis 451 BLOXWAST 1 1 c 712
arrakis 452 BLOXWAST 1 1 c 732
arrakis 453 BLOXWAST 1 2 gg 713,733
arrakis 454 BLOXWAST 2 1 cc 734,735
arrakis 455 BLOXWAST 2 1 cc 714,715
arrakis 456 BLOXWAST 3 2 cccccc 716,717,718,736,737,738
arrakis 457 BLOXWAST 1 1 c 739
arrakis 458 BLOXWAST 2 1 cc 758,759
arrakis 459 BLOXWAST 2 2 cccc 652,653,672,673
arrakis 460 BLOXWAST 2 2 kkkk 345,346,365,366
arrakis 462 BLOXWAST 5 2 kkkkkkkkkk 355,356,357,358,359,373,374,375,338,339
arrakis 464 BLOXWAST 1 2 kk 97,117
arrakis 465 BLOXWAST 1 1 c 67
arrakis 466 BLOXWAST 1 1 c 1
arrakis 467 BLOXWAST 2 1 kc 2,3
arrakis 468 BLOXWAST 1 1 k 4
arrakis 469 BLOXWAST 1 1 k 5
arrakis 470 BLOXWAST 2 1 kk 6,7
arrakis 471 BLOXWAST 1 1 c 312
arrakis 472 BLOXWAST 2 1 cc 310,311
arrakis 473 BLOXWAST 1 1 c 309
arrakis 474 BLOXWAST 4 4 ckkckkkkkkkkckkk 349,350,351,352,369,370,371,372,389,390,391,392,385,386,387,388
arrakis 475 BLOXWAST 2 2 kkkk 706,707,726,727
arrakis 476 BLOXWAST 3 2 kkgcgk 557,558,559,577,578,579
arrakis 477 BLOXWAST 1 2 gg 619,639
arrakis 478 BLOXWAST 1 1 g 305
arrakis 479 BLOXWAST 1 1 g 325
arrakis 481 BLOXWAST 2 2 kkkk 414,415,434,435
arrakis 482 BLOXWAST 2 1 gg 538,539
arrakis 500 customtiles 1 1 g 538
arrakis 501 customtiles 1 1 c 558
arrakis 502 customtiles 1 1 g 658
arrakis 503 customtiles 1 1 g 659
arrakis 504 customtiles 1 1 g 677
arrakis 505 customtiles 1 1 g 556
arrakis 506 customtiles 1 1 g 537
arrakis 507 customtiles 2 1 gg 576,577
arrakis 508 customtiles 1 1 g 575
arrakis 509 customtiles 1 1 g 595
arrakis 510 customtiles 1 1 g 615
arrakis 511 customtiles 2 2 gggg 634,635,654,655
arrakis 512 customtiles 2 3 gggggg 573,574,593,594,613,614
arrakis 513 customtiles 3 3 kkkkgkggg 570,571,572,590,591,592,610,611,612
arrakis 514 customtiles 3 3 gggkgkkkk 567,568,569,587,588,589,607,608,609
arrakis 515 customtiles 4 3 kkkkggggkkkk 560,561,562,563,580,581,582,583,600,601,602,603
arrakis 516 customtiles 1 1 k 620
arrakis 517 customtiles 1 1 g 621
arrakis 518 customtiles 1 1 k 640
arrakis 519 customtiles 2 2 cckg 641,642,661,662
arrakis 520 customtiles 2 2 kkkc 596,597,616,617
arrakis 600 customtiles 2 2 kkkk 300,301,320,321
arrakis 601 customtiles 2 2 kkkk 302,303,322,323
arrakis 602 customtiles 2 2 kgkg 304,305,324,325
arrakis 603 customtiles 2 2 kkgk 306,307,326,327
arrakis 604 customtiles 2 3 kgkkgg 308,309,328,329,348,349
arrakis 605 customtiles 2 3 gkkkgg 310,311,330,331,350,351
arrakis 606 customtiles 2 1 kk 312,313
arrakis 607 customtiles 2 1 kk 332,333
arrakis 608 customtiles 1 2 kg 314,334
arrakis 609 customtiles 1 2 kk 315,335
arrakis 610 customtiles 2 2 kkgg 316,317,336,337
arrakis 611 customtiles 2 1 gk 318,319,338,339
arrakis 612 customtiles 3 3 gggkgkkgk 340,341,342,360,361,362,380,381,382
arrakis 613 customtiles 2 2 kkkk 363,364,383,384
arrakis 614 customtiles 2 2 kkkk 365,366,385,386
arrakis 615 customtiles 2 2 kgkk 367,368,387,388
arrakis 616 customtiles 2 2 gkkk 369,370,389,390
arrakis 617 customtiles 2 2 kkkk 371,372,391,392
arrakis 618 customtiles 2 2 kkkk 373,374,393,394
arrakis 619 customtiles 2 2 kkkk 375,376,395,396
arrakis 620 customtiles 2 2 kkkk 377,378,397,398
arrakis 621 customtiles 2 2 kkkk 400,401,420,421
arrakis 622 customtiles 2 2 kkkk 402,403,422,423
arrakis 623 customtiles 2 2 kkgg 404,405,424,425
arrakis 624 customtiles 2 2 kgkg 406,407,426,427
arrakis 625 customtiles 2 2 kkkk 408,409,428,429
arrakis 626 customtiles 2 2 kgkg 410,411,430,431
arrakis 627 customtiles 2 2 kkgg 412,413,432,433
arrakis 628 customtiles 2 2 kkgg 414,415,434,435
arrakis 629 customtiles 2 3 kkkkkk 416,417,436,437,456,457
arrakis 630 customtiles 2 3 kkkkkk 418,419,438,439,458,459
arrakis 631 customtiles 3 2 kkkkkk 440,441,442,460,461,462
arrakis 632 customtiles 3 2 kkkkkk 443,444,445,463,464,465
arrakis 633 customtiles 3 2 kkkkkk 446,447,448,466,467,468
arrakis 634 customtiles 3 2 kkkkkk 449,450,451,469,470,471
arrakis 635 customtiles 2 2 kgkg 452,453,472,473
arrakis 636 customtiles 2 2 kkgg 454,455,474,475
arrakis 637 customtiles 2 2 kkkk 480,481,500,501
arrakis 638 customtiles 2 2 kkkk 482,483,502,503
arrakis 639 customtiles 2 2 kkgg 484,485,504,505
arrakis 640 customtiles 2 2 ggkk 486,487,506,507
arrakis 800 customtiles 2 2 kkkk 60,61,80,81
